.id,.index,.observed
subj_291,7,0
subj_291,8,0
subj_291,9,0
subj_291,10,0
subj_291,11,25
subj_291,12,71
subj_291,13,11
subj_291,14,17
subj_291,15,0
subj_291,16,0
subj_291,17,0
subj_291,18,0
subj_291,19,0
subj_291,20,2
subj_291,21,14
subj_291,22,37
subj_291,23,0
subj_291,24,2
subj_291,25,0
subj_291,26,4
subj_291,27,4
subj_291,28,0
subj_291,29,0
subj_291,30,30
subj_291,31,17
subj_291,32,0
subj_291,33,15
subj_291,34,0
subj_291,35,0
subj_291,36,0
subj_291,37,51
subj_291,38,35
subj_291,39,78
subj_291,40,33
subj_291,41,53
subj_291,42,69
subj_291,43,50
subj_291,44,204
subj_291,45,364
subj_291,46,538
subj_291,47,505
subj_291,48,553
subj_291,49,424
subj_291,50,857
subj_291,51,890
subj_291,52,864
subj_291,53,590
subj_291,54,652
subj_291,55,539
subj_291,56,599
subj_291,57,647
subj_291,58,503
subj_291,59,429
subj_291,60,593
subj_291,61,416
subj_291,62,395
subj_291,63,349
subj_291,64,396
subj_291,65,576
subj_291,66,456
subj_291,67,459
subj_291,68,454
subj_291,69,222
subj_291,70,513
subj_291,71,576
subj_291,72,340
subj_291,73,560
subj_291,74,766
subj_291,75,426
subj_291,76,313
subj_291,77,90
subj_291,78,84
subj_291,79,633
subj_291,80,295
subj_291,81,240
subj_291,82,375
subj_291,83,448
subj_291,84,333
subj_291,85,382
subj_291,86,561
subj_291,87,455
subj_291,88,466
subj_291,89,401
subj_291,90,329
subj_291,91,199
subj_291,92,427
subj_291,93,194
subj_291,94,293
subj_291,95,600
subj_291,96,514
subj_291,97,380
subj_291,98,73
subj_291,99,0
subj_291,100,255
subj_291,101,584
subj_291,102,614
subj_291,103,290
subj_291,104,350
subj_291,105,665
subj_291,106,562
subj_291,107,526
subj_291,108,572
subj_291,109,252
subj_291,110,262
subj_291,111,618
subj_291,112,326
subj_291,113,0
subj_291,114,340
subj_291,115,262
subj_291,116,265
subj_291,117,217
subj_291,118,0
subj_291,119,50
subj_291,120,9
subj_291,121,77
subj_291,122,194
subj_291,123,24
subj_291,124,249
subj_291,125,133
subj_291,126,96
subj_291,127,204
subj_291,128,385
subj_291,129,59
subj_291,130,37
subj_291,131,20
subj_291,132,0
subj_291,133,0
subj_291,134,0
subj_291,135,0
subj_291,136,0
subj_291,137,0
subj_291,138,0
subj_291,139,0
subj_291,140,0
subj_291,141,0
subj_291,142,0
subj_291,143,0
subj_291,144,0
subj_292,1,6
subj_292,2,97
subj_292,3,166
subj_292,4,78
subj_292,5,188
subj_292,6,123
subj_292,7,46
subj_292,8,0
subj_292,9,0
subj_292,10,0
subj_292,11,0
subj_292,12,112
subj_292,13,55
subj_292,14,24
subj_292,15,15
subj_292,16,21
subj_292,17,64
subj_292,18,79
subj_292,19,72
subj_292,20,32
subj_292,21,33
subj_292,22,70
subj_292,23,16
subj_292,24,69
subj_292,25,63
subj_292,26,26
subj_292,27,14
subj_292,28,4
subj_292,29,32
subj_292,30,23
subj_292,31,47
subj_292,32,5
subj_292,33,9
subj_292,34,37
subj_292,35,16
subj_292,36,15
subj_292,37,59
subj_292,38,49
subj_292,39,112
subj_292,40,110
subj_292,41,94
subj_292,42,90
subj_292,43,268
subj_292,44,330
subj_292,45,354
subj_292,46,283
subj_292,47,470
subj_292,48,582
subj_292,49,407
subj_292,50,437
subj_292,51,665
subj_292,52,885
subj_292,53,736
subj_292,54,925
subj_292,55,1089
subj_292,56,1014
subj_292,57,1093
subj_292,58,1319
subj_292,59,1146
subj_292,60,857
subj_292,61,1072
subj_292,62,1350
subj_292,63,1162
subj_292,64,1086
subj_292,65,1147
subj_292,66,1176
subj_292,67,995
subj_292,68,837
subj_292,69,919
subj_292,70,678
subj_292,71,697
subj_292,72,948
subj_292,73,1189
subj_292,74,1391
subj_292,75,1193
subj_292,76,1190
subj_292,77,1190
subj_292,78,1008
subj_292,79,873
subj_292,80,862
subj_292,81,649
subj_292,82,980
subj_292,83,1020
subj_292,84,784
subj_292,85,499
subj_292,86,483
subj_292,87,709
subj_292,88,896
subj_292,89,1070
subj_292,90,1027
subj_292,91,822
subj_292,92,804
subj_292,93,705
subj_292,94,537
subj_292,95,611
subj_292,96,836
subj_292,97,1023
subj_292,98,1084
subj_292,99,853
subj_292,100,1098
subj_292,101,1362
subj_292,102,1313
subj_292,103,1226
subj_292,104,1157
subj_292,105,1202
subj_292,106,1080
subj_292,107,970
subj_292,108,900
subj_292,109,1121
subj_292,110,1179
subj_292,111,1255
subj_292,112,1158
subj_292,113,1093
subj_292,114,1155
subj_292,115,1046
subj_292,116,1176
subj_292,117,1187
subj_292,118,986
subj_292,119,931
subj_292,120,1159
subj_292,121,1133
subj_292,122,998
subj_292,123,805
subj_292,124,678
subj_292,125,700
subj_292,126,600
subj_292,127,670
subj_292,128,491
subj_292,129,594
subj_292,130,520
subj_292,131,525
subj_292,132,528
subj_292,133,476
subj_292,134,366
subj_292,135,402
subj_292,136,142
subj_292,137,134
subj_292,138,0
subj_292,139,0
subj_292,140,0
subj_292,141,128
subj_292,142,68
subj_292,143,0
subj_292,144,0
subj_293,1,394
subj_293,2,448
subj_293,3,422
subj_293,4,361
subj_293,5,267
subj_293,6,178
subj_293,7,252
subj_293,8,183
subj_293,9,107
subj_293,10,110
subj_293,11,97
subj_293,12,94
subj_293,13,76
subj_293,14,97
subj_293,15,111
subj_293,16,48
subj_293,17,0
subj_293,18,2
subj_293,19,22
subj_293,20,30
subj_293,21,23
subj_293,22,7
subj_293,23,0
subj_293,24,3
subj_293,25,0
subj_293,26,0
subj_293,27,11
subj_293,28,0
subj_293,29,0
subj_293,30,22
subj_293,31,12
subj_293,32,16
subj_293,33,33
subj_293,34,26
subj_293,35,67
subj_293,36,90
subj_293,37,81
subj_293,38,136
subj_293,39,150
subj_293,40,139
subj_293,41,124
subj_293,42,74
subj_293,43,43
subj_293,44,59
subj_293,45,30
subj_293,46,0
subj_293,47,147
subj_293,48,74
subj_293,49,0
subj_293,50,0
subj_293,51,3
subj_293,52,54
subj_293,53,0
subj_293,54,0
subj_293,55,0
subj_293,56,0
subj_293,57,0
subj_293,58,0
subj_293,59,45
subj_293,60,0
subj_293,61,0
subj_293,62,57
subj_293,63,0
subj_293,64,22
subj_293,65,72
subj_293,66,0
subj_293,67,0
subj_293,68,141
subj_293,69,168
subj_293,70,0
subj_293,71,0
subj_293,72,54
subj_293,73,184
subj_293,74,134
subj_293,75,343
subj_293,76,331
subj_293,77,69
subj_293,78,348
subj_293,79,294
subj_293,80,521
subj_293,81,609
subj_293,82,851
subj_293,83,974
subj_293,84,659
subj_293,85,1035
subj_293,86,798
subj_293,87,530
subj_293,88,620
subj_293,89,519
subj_293,90,412
subj_293,91,182
subj_293,92,93
subj_293,93,422
subj_293,94,712
subj_293,95,456
subj_293,96,623
subj_293,97,500
subj_293,98,510
subj_293,99,528
subj_293,100,548
subj_293,101,264
subj_293,102,210
subj_293,103,465
subj_293,104,479
subj_293,105,0
subj_293,106,10
subj_293,107,340
subj_293,108,10
subj_293,109,51
subj_293,110,22
subj_293,111,143
subj_293,112,0
subj_293,113,0
subj_293,114,0
subj_293,115,0
subj_293,116,0
subj_293,117,0
subj_293,118,0
subj_293,119,0
subj_293,120,0
subj_293,121,0
subj_293,122,156
subj_293,123,246
subj_293,124,241
subj_293,125,81
subj_293,126,518
subj_293,127,521
subj_293,128,575
subj_293,129,404
subj_293,130,402
subj_293,131,283
subj_293,132,256
subj_293,133,190
subj_293,134,62
subj_293,135,405
subj_293,136,304
subj_293,137,429
subj_293,138,368
subj_293,139,342
subj_293,140,580
subj_293,141,520
subj_293,142,625
subj_293,143,383
subj_293,144,433
subj_294,1,195
subj_294,2,108
subj_294,3,65
subj_294,4,73
subj_294,5,119
subj_294,6,0
subj_294,7,0
subj_294,8,0
subj_294,9,50
subj_294,10,0
subj_294,11,0
subj_294,12,24
subj_294,13,16
subj_294,14,24
subj_294,15,3
subj_294,16,27
subj_294,17,21
subj_294,18,53
subj_294,19,76
subj_294,20,48
subj_294,21,44
subj_294,22,75
subj_294,23,54
subj_294,24,46
subj_294,25,53
subj_294,26,45
subj_294,27,56
subj_294,28,72
subj_294,29,37
subj_294,30,19
subj_294,31,43
subj_294,32,32
subj_294,33,26
subj_294,34,36
subj_294,35,55
subj_294,36,89
subj_294,37,126
subj_294,38,160
subj_294,39,106
subj_294,40,115
subj_294,41,137
subj_294,42,77
subj_294,43,102
subj_294,44,59
subj_294,45,22
subj_294,46,121
subj_294,47,62
subj_294,48,75
subj_294,49,0
subj_294,50,111
subj_294,51,76
subj_294,52,0
subj_294,53,248
subj_294,54,77
subj_294,55,13
subj_294,56,52
subj_294,57,176
subj_294,58,44
subj_294,59,69
subj_294,60,155
subj_294,61,6
subj_294,62,0
subj_294,63,138
subj_294,64,174
subj_294,65,324
subj_294,66,649
subj_294,67,618
subj_294,68,409
subj_294,69,390
subj_294,70,506
subj_294,71,632
subj_294,72,360
subj_294,73,586
subj_294,74,759
subj_294,75,669
subj_294,76,705
subj_294,77,505
subj_294,78,600
subj_294,79,842
subj_294,80,694
subj_294,81,660
subj_294,82,836
subj_294,83,691
subj_294,84,489
subj_294,85,497
subj_294,86,644
subj_294,87,724
subj_294,88,378
subj_294,89,423
subj_294,90,315
subj_294,91,426
subj_294,92,516
subj_294,93,452
subj_294,94,233
subj_294,95,333
subj_294,96,68
subj_294,97,284
subj_294,98,76
subj_294,99,246
subj_294,100,286
subj_294,101,344
subj_294,102,252
subj_294,103,262
subj_294,104,686
subj_294,105,630
subj_294,106,308
subj_294,107,314
subj_294,108,463
subj_294,109,346
subj_294,110,231
subj_294,111,318
subj_294,112,209
subj_294,113,519
subj_294,114,479
subj_294,115,749
subj_294,116,702
subj_294,117,788
subj_294,118,874
subj_294,119,833
subj_294,120,714
subj_294,121,421
subj_294,122,420
subj_294,123,411
subj_294,124,405
subj_294,125,528
subj_294,126,556
subj_294,127,442
subj_294,128,653
subj_294,129,554
subj_294,130,306
subj_294,131,374
subj_294,132,379
subj_294,133,372
subj_294,134,264
subj_294,135,355
subj_294,136,384
subj_294,137,494
subj_294,138,260
subj_294,139,176
subj_294,140,264
subj_294,141,248
subj_294,142,238
subj_294,143,167
subj_294,144,173
subj_295,1,0
subj_295,2,0
subj_295,3,0
subj_295,4,0
subj_295,5,0
subj_295,6,0
subj_295,7,0
subj_295,8,0
subj_295,9,0
subj_295,10,0
subj_295,11,0
subj_295,12,0
subj_295,13,0
subj_295,14,0
subj_295,15,0
subj_295,16,0
subj_295,17,4
subj_295,18,15
subj_295,19,14
subj_295,20,34
subj_295,21,13
subj_295,22,0
subj_295,23,42
subj_295,24,4
subj_295,25,0
subj_295,26,41
subj_295,27,48
subj_295,28,50
subj_295,29,42
subj_295,30,3
subj_295,31,0
subj_295,32,32
subj_295,33,53
subj_295,34,27
subj_295,35,16
subj_295,36,65
subj_295,37,67
subj_295,38,27
subj_295,39,72
subj_295,40,167
subj_295,41,205
subj_295,42,213
subj_295,43,209
subj_295,44,259
subj_295,45,373
subj_295,46,428
subj_295,47,391
subj_295,48,439
subj_295,49,461
subj_295,50,369
subj_295,51,291
subj_295,52,304
subj_295,53,288
subj_295,54,111
subj_295,55,100
subj_295,56,316
subj_295,57,439
subj_295,58,290
subj_295,59,658
subj_295,60,576
subj_295,61,756
subj_295,62,565
subj_295,63,792
subj_295,64,878
subj_295,65,872
subj_295,66,758
subj_295,67,926
subj_295,68,1034
subj_295,69,1130
subj_295,70,951
subj_295,71,879
subj_295,72,810
subj_295,73,671
subj_295,74,676
subj_295,75,515
subj_295,76,561
subj_295,77,990
subj_295,78,876
subj_295,79,660
subj_295,80,363
subj_295,81,241
subj_295,82,337
subj_295,83,309
subj_295,84,331
subj_295,85,550
subj_295,86,550
subj_295,87,304
subj_295,88,291
subj_295,89,209
subj_295,90,111
subj_295,91,196
subj_295,92,381
subj_295,93,430
subj_295,94,628
subj_295,95,355
subj_295,96,505
subj_295,97,509
subj_295,98,651
subj_295,99,699
subj_295,100,835
subj_295,101,1021
subj_295,102,689
subj_295,103,782
subj_295,104,947
subj_295,105,935
subj_295,106,830
subj_295,107,694
subj_295,108,903
subj_295,109,826
subj_295,110,549
subj_295,111,723
subj_295,112,945
subj_295,113,940
subj_295,114,877
subj_295,115,993
subj_295,116,1076
subj_295,117,867
subj_295,118,747
subj_295,119,952
subj_295,120,862
subj_295,121,636
subj_295,122,419
subj_295,123,39
subj_295,124,46
subj_295,125,585
subj_295,126,571
subj_295,127,524
subj_295,128,398
subj_295,129,404
subj_295,130,648
subj_295,131,703
subj_295,132,285
subj_295,133,269
subj_295,134,271
subj_295,135,251
subj_295,136,346
subj_295,137,330
subj_295,138,286
subj_295,139,367
subj_295,140,178
subj_295,141,154
subj_295,142,52
subj_295,143,22
subj_295,144,0
subj_296,1,427
subj_296,2,386
subj_296,3,414
subj_296,4,290
subj_296,5,305
subj_296,6,234
subj_296,7,161
subj_296,8,81
subj_296,9,169
subj_296,10,175
subj_296,11,134
subj_296,12,115
subj_296,13,45
subj_296,14,71
subj_296,15,50
subj_296,16,73
subj_296,17,34
subj_296,18,63
subj_296,19,132
subj_296,20,113
subj_296,21,37
subj_296,22,50
subj_296,23,78
subj_296,24,64
subj_296,25,50
subj_296,26,74
subj_296,27,60
subj_296,28,2
subj_296,29,29
subj_296,30,27
subj_296,31,45
subj_296,32,56
subj_296,33,47
subj_296,34,72
subj_296,35,56
subj_296,36,66
subj_296,37,66
subj_296,38,82
subj_296,39,81
subj_296,40,83
subj_296,41,46
subj_296,42,42
subj_296,43,126
subj_296,44,110
subj_296,45,63
subj_296,46,29
subj_296,47,73
subj_296,48,106
subj_296,49,6
subj_296,50,0
subj_296,51,36
subj_296,52,72
subj_296,53,173
subj_296,54,114
subj_296,55,208
subj_296,56,212
subj_296,57,71
subj_296,58,171
subj_296,59,115
subj_296,60,352
subj_296,61,164
subj_296,62,201
subj_296,63,518
subj_296,64,236
subj_296,65,84
subj_296,66,229
subj_296,67,581
subj_296,68,379
subj_296,69,349
subj_296,70,618
subj_296,71,740
subj_296,72,604
subj_296,73,687
subj_296,74,753
subj_296,75,952
subj_296,76,777
subj_296,77,845
subj_296,78,1062
subj_296,79,1192
subj_296,80,1060
subj_296,81,1023
subj_296,82,834
subj_296,83,771
subj_296,84,720
subj_296,85,596
subj_296,86,567
subj_296,87,962
subj_296,88,844
subj_296,89,1076
subj_296,90,724
subj_296,91,1016
subj_296,92,727
subj_296,93,857
subj_296,94,580
subj_296,95,420
subj_296,96,763
subj_296,97,339
subj_296,98,756
subj_296,99,718
subj_296,100,673
subj_296,101,713
subj_296,102,613
subj_296,103,815
subj_296,104,649
subj_296,105,589
subj_296,106,980
subj_296,107,877
subj_296,108,1015
subj_296,109,671
subj_296,110,528
subj_296,111,601
subj_296,112,692
subj_296,113,732
subj_296,114,559
subj_296,115,512
subj_296,116,687
subj_296,117,644
subj_296,118,728
subj_296,119,955
subj_296,120,915
subj_296,121,877
subj_296,122,980
subj_296,123,1097
subj_296,124,1074
subj_296,125,1138
subj_296,126,1137
subj_296,127,884
subj_296,128,911
subj_296,129,893
subj_296,130,858
subj_296,131,927
subj_296,132,682
subj_296,133,633
subj_296,134,830
subj_296,135,666
subj_296,136,665
subj_296,137,715
subj_296,138,531
subj_296,139,669
subj_296,140,491
subj_296,141,423
subj_296,142,319
subj_296,143,327
subj_296,144,376
subj_297,1,0
subj_297,2,0
subj_297,3,0
subj_297,4,0
subj_297,5,0
subj_297,6,0
subj_297,7,0
subj_297,8,0
subj_297,9,0
subj_297,10,0
subj_297,11,1
subj_297,12,0
subj_297,13,14
subj_297,14,4
subj_297,15,15
subj_297,16,30
subj_297,17,44
subj_297,18,39
subj_297,19,50
subj_297,20,78
subj_297,21,76
subj_297,22,41
subj_297,23,37
subj_297,24,45
subj_297,25,74
subj_297,26,25
subj_297,27,78
subj_297,28,58
subj_297,29,42
subj_297,30,17
subj_297,31,69
subj_297,32,90
subj_297,33,76
subj_297,34,108
subj_297,35,108
subj_297,36,111
subj_297,37,91
subj_297,38,119
subj_297,39,68
subj_297,40,24
subj_297,41,85
subj_297,42,148
subj_297,43,218
subj_297,44,289
subj_297,45,183
subj_297,46,200
subj_297,47,366
subj_297,48,359
subj_297,49,313
subj_297,50,383
subj_297,51,412
subj_297,52,341
subj_297,53,551
subj_297,54,536
subj_297,55,612
subj_297,56,573
subj_297,57,484
subj_297,58,437
subj_297,59,399
subj_297,60,484
subj_297,61,632
subj_297,62,884
subj_297,63,947
subj_297,64,1026
subj_297,65,1090
subj_297,66,734
subj_297,67,999
subj_297,68,1028
subj_297,69,1102
subj_297,70,1163
subj_297,71,1183
subj_297,72,1166
subj_297,73,1248
subj_297,74,1228
subj_297,75,810
subj_297,76,1282
subj_297,77,926
subj_297,78,1074
subj_297,79,807
subj_297,80,994
subj_297,81,672
subj_297,82,648
subj_297,83,925
subj_297,84,580
subj_297,85,590
subj_297,86,539
subj_297,87,576
subj_297,88,563
subj_297,89,539
subj_297,90,352
subj_297,91,473
subj_297,92,474
subj_297,93,818
subj_297,94,599
subj_297,95,646
subj_297,96,914
subj_297,97,818
subj_297,98,900
subj_297,99,862
subj_297,100,776
subj_297,101,599
subj_297,102,708
subj_297,103,671
subj_297,104,847
subj_297,105,1015
subj_297,106,543
subj_297,107,330
subj_297,108,529
subj_297,109,381
subj_297,110,446
subj_297,111,375
subj_297,112,412
subj_297,113,660
subj_297,114,540
subj_297,115,660
subj_297,116,578
subj_297,117,414
subj_297,118,782
subj_297,119,362
subj_297,120,407
subj_297,121,539
subj_297,122,356
subj_297,123,214
subj_297,124,281
subj_297,125,150
subj_297,126,0
subj_297,127,0
subj_297,128,96
subj_297,129,266
subj_297,130,249
subj_297,131,78
subj_297,132,120
subj_297,133,128
subj_297,134,195
subj_297,135,86
subj_297,136,42
subj_297,137,0
subj_297,138,56
subj_297,139,0
subj_297,140,0
subj_297,141,0
subj_297,142,7
subj_297,143,0
subj_297,144,0
subj_298,1,194
subj_298,2,206
subj_298,3,200
subj_298,4,264
subj_298,5,208
subj_298,6,245
subj_298,7,284
subj_298,8,264
subj_298,9,293
subj_298,10,274
subj_298,11,333
subj_298,12,223
subj_298,13,200
subj_298,14,167
subj_298,15,121
subj_298,16,34
subj_298,17,20
subj_298,18,0
subj_298,19,0
subj_298,20,13
subj_298,21,0
subj_298,22,0
subj_298,23,2
subj_298,24,35
subj_298,25,42
subj_298,26,38
subj_298,27,0
subj_298,28,12
subj_298,29,15
subj_298,30,41
subj_298,31,22
subj_298,32,0
subj_298,33,4
subj_298,34,0
subj_298,35,0
subj_298,36,40
subj_298,37,59
subj_298,38,55
subj_298,39,84
subj_298,40,67
subj_298,41,109
subj_298,42,70
subj_298,43,55
subj_298,44,0
subj_298,45,58
subj_298,46,114
subj_298,47,144
subj_298,48,174
subj_298,49,217
subj_298,50,154
subj_298,51,32
subj_298,52,126
subj_298,53,166
subj_298,54,164
subj_298,55,7
subj_298,56,51
subj_298,57,154
subj_298,58,141
subj_298,59,0
subj_298,60,0
subj_298,61,109
subj_298,62,258
subj_298,63,56
subj_298,64,13
subj_298,65,0
subj_298,66,0
subj_298,67,46
subj_298,68,194
subj_298,69,313
subj_298,70,360
subj_298,71,573
subj_298,72,653
subj_298,73,593
subj_298,74,433
subj_298,75,551
subj_298,76,657
subj_298,77,586
subj_298,78,535
subj_298,79,494
subj_298,80,241
subj_298,81,0
subj_298,82,461
subj_298,83,451
subj_298,84,360
subj_298,85,272
subj_298,86,330
subj_298,87,495
subj_298,88,449
subj_298,89,305
subj_298,90,247
subj_298,91,228
subj_298,92,438
subj_298,93,461
subj_298,94,667
subj_298,95,650
subj_298,96,630
subj_298,97,517
subj_298,98,182
subj_298,99,166
subj_298,100,344
subj_298,101,270
subj_298,102,241
subj_298,103,531
subj_298,104,448
subj_298,105,509
subj_298,106,538
subj_298,107,427
subj_298,108,580
subj_298,109,163
subj_298,110,318
subj_298,111,506
subj_298,112,432
subj_298,113,267
subj_298,114,714
subj_298,115,429
subj_298,116,506
subj_298,117,686
subj_298,118,760
subj_298,119,402
subj_298,120,309
subj_298,121,631
subj_298,122,505
subj_298,123,576
subj_298,124,559
subj_298,125,433
subj_298,126,270
subj_298,127,474
subj_298,128,923
subj_298,129,379
subj_298,130,572
subj_298,131,769
subj_298,132,716
subj_298,133,687
subj_298,134,398
subj_298,135,152
subj_298,136,410
subj_298,137,267
subj_298,138,353
subj_298,139,135
subj_298,140,78
subj_298,141,35
subj_298,142,53
subj_298,143,103
subj_298,144,299
subj_299,1,0
subj_299,2,0
subj_299,3,0
subj_299,4,2
subj_299,5,0
subj_299,6,36
subj_299,7,78
subj_299,8,83
subj_299,9,72
subj_299,10,56
subj_299,11,76
subj_299,12,82
subj_299,13,52
subj_299,14,67
subj_299,15,50
subj_299,16,48
subj_299,17,55
subj_299,18,92
subj_299,19,95
subj_299,20,78
subj_299,21,65
subj_299,22,40
subj_299,23,48
subj_299,24,32
subj_299,25,31
subj_299,26,16
subj_299,27,72
subj_299,28,66
subj_299,29,37
subj_299,30,29
subj_299,31,31
subj_299,32,35
subj_299,33,26
subj_299,34,0
subj_299,35,0
subj_299,36,41
subj_299,37,46
subj_299,38,34
subj_299,39,0
subj_299,40,0
subj_299,41,20
subj_299,42,0
subj_299,43,84
subj_299,44,90
subj_299,45,0
subj_299,46,123
subj_299,47,142
subj_299,48,177
subj_299,49,220
subj_299,50,246
subj_299,51,476
subj_299,52,400
subj_299,53,453
subj_299,54,418
subj_299,55,465
subj_299,56,322
subj_299,57,437
subj_299,58,714
subj_299,59,549
subj_299,60,503
subj_299,61,378
subj_299,62,712
subj_299,63,493
subj_299,64,176
subj_299,65,308
subj_299,66,365
subj_299,67,385
subj_299,68,75
subj_299,69,35
subj_299,70,486
subj_299,71,518
subj_299,72,521
subj_299,73,569
subj_299,74,388
subj_299,75,524
subj_299,76,353
subj_299,77,157
subj_299,78,394
subj_299,79,593
subj_299,80,484
subj_299,81,533
subj_299,82,537
subj_299,83,267
subj_299,84,430
subj_299,85,240
subj_299,86,260
subj_299,87,597
subj_299,88,482
subj_299,89,479
subj_299,90,794
subj_299,91,960
subj_299,92,983
subj_299,93,946
subj_299,94,718
subj_299,95,660
subj_299,96,826
subj_299,97,1045
subj_299,98,1042
subj_299,99,925
subj_299,100,660
subj_299,101,938
subj_299,102,720
subj_299,103,657
subj_299,104,804
subj_299,105,844
subj_299,106,1266
subj_299,107,846
subj_299,108,644
subj_299,109,879
subj_299,110,714
subj_299,111,610
subj_299,112,983
subj_299,113,1159
subj_299,114,914
subj_299,115,682
subj_299,116,824
subj_299,117,872
subj_299,118,543
subj_299,119,894
subj_299,120,914
subj_299,121,745
subj_299,122,322
subj_299,123,35
subj_299,124,328
subj_299,125,312
subj_299,126,664
subj_299,127,654
subj_299,128,459
subj_299,129,560
subj_299,130,854
subj_299,131,804
subj_299,132,441
subj_299,133,539
subj_299,134,427
subj_299,135,388
subj_299,136,151
subj_299,137,277
subj_299,138,33
subj_299,139,174
subj_299,140,0
subj_299,141,65
subj_299,142,36
subj_299,143,0
subj_299,144,0
subj_300,1,31
subj_300,2,0
subj_300,3,59
subj_300,4,0
subj_300,5,0
subj_300,6,11
subj_300,7,5
subj_300,8,9
subj_300,9,27
subj_300,10,30
subj_300,11,18
subj_300,12,0
subj_300,13,4
subj_300,14,0
subj_300,15,42
subj_300,16,29
subj_300,17,11
subj_300,18,0
subj_300,19,0
subj_300,20,29
subj_300,21,16
subj_300,22,38
subj_300,23,7
subj_300,24,21
subj_300,25,5
subj_300,26,9
subj_300,27,16
subj_300,28,19
subj_300,29,40
subj_300,30,83
subj_300,31,27
subj_300,32,75
subj_300,33,41
subj_300,34,67
subj_300,35,57
subj_300,36,96
subj_300,37,73
subj_300,38,139
subj_300,39,139
subj_300,40,79
subj_300,41,175
subj_300,42,183
subj_300,43,228
subj_300,44,313
subj_300,45,289
subj_300,46,312
subj_300,47,442
subj_300,48,348
subj_300,49,309
subj_300,50,460
subj_300,51,494
subj_300,52,336
subj_300,53,402
subj_300,54,577
subj_300,55,572
subj_300,56,863
subj_300,57,572
subj_300,58,740
subj_300,59,816
subj_300,60,927
subj_300,61,1023
subj_300,62,874
subj_300,63,986
subj_300,64,1210
subj_300,65,1040
subj_300,66,991
subj_300,67,932
subj_300,68,906
subj_300,69,1124
subj_300,70,1194
subj_300,71,1002
subj_300,72,1475
subj_300,73,1459
subj_300,74,1582
subj_300,75,1628
subj_300,76,1541
subj_300,77,1600
subj_300,78,1530
subj_300,79,1522
subj_300,80,1227
subj_300,81,1176
subj_300,82,1055
subj_300,83,1048
subj_300,84,1078
subj_300,85,703
subj_300,86,504
subj_300,87,652
subj_300,88,649
subj_300,89,634
subj_300,90,613
subj_300,91,803
subj_300,92,498
subj_300,93,414
subj_300,94,588
subj_300,95,962
subj_300,96,618
subj_300,97,1018
subj_300,98,909
subj_300,99,772
subj_300,100,600
subj_300,101,723
subj_300,102,1275
subj_300,103,1331
subj_300,104,1168
subj_300,105,1182
subj_300,106,1205
subj_300,107,1067
subj_300,108,1226
subj_300,109,997
subj_300,110,1027
subj_300,111,1268
subj_300,112,1066
subj_300,113,1005
subj_300,114,920
subj_300,115,1016
subj_300,116,939
subj_300,117,1375
subj_300,118,857
subj_300,119,609
subj_300,120,941
subj_300,121,762
subj_300,122,913
subj_300,123,945
subj_300,124,464
subj_300,125,834
subj_300,126,838
subj_300,127,534
subj_300,128,562
subj_300,129,615
subj_300,130,196
subj_300,131,277
subj_300,132,443
subj_300,133,664
subj_300,134,457
subj_300,135,351
subj_300,136,297
subj_300,137,291
subj_300,138,393
subj_300,139,193
subj_300,140,241
subj_300,141,96
subj_300,142,0
subj_300,143,0
subj_300,144,0
subj_301,1,264
subj_301,2,350
subj_301,3,300
subj_301,4,249
subj_301,5,186
subj_301,6,186
subj_301,7,212
subj_301,8,247
subj_301,9,254
subj_301,10,246
subj_301,11,237
subj_301,12,148
subj_301,13,162
subj_301,14,192
subj_301,15,172
subj_301,16,148
subj_301,17,92
subj_301,18,48
subj_301,19,81
subj_301,20,54
subj_301,21,27
subj_301,22,57
subj_301,23,39
subj_301,24,46
subj_301,25,6
subj_301,26,52
subj_301,27,80
subj_301,28,24
subj_301,29,54
subj_301,30,70
subj_301,31,26
subj_301,32,13
subj_301,33,36
subj_301,34,26
subj_301,35,11
subj_301,36,58
subj_301,37,54
subj_301,38,116
subj_301,39,108
subj_301,40,114
subj_301,41,89
subj_301,42,122
subj_301,43,127
subj_301,44,430
subj_301,45,457
subj_301,46,503
subj_301,47,465
subj_301,48,751
subj_301,49,994
subj_301,50,956
subj_301,51,771
subj_301,52,831
subj_301,53,773
subj_301,54,535
subj_301,55,610
subj_301,56,543
subj_301,57,447
subj_301,58,610
subj_301,59,406
subj_301,60,616
subj_301,61,449
subj_301,62,650
subj_301,63,577
subj_301,64,703
subj_301,65,621
subj_301,66,690
subj_301,67,614
subj_301,68,920
subj_301,69,1342
subj_301,70,1356
subj_301,71,1208
subj_301,72,806
subj_301,73,706
subj_301,74,861
subj_301,75,1149
subj_301,76,982
subj_301,77,854
subj_301,78,1027
subj_301,79,1178
subj_301,80,1247
subj_301,81,1328
subj_301,82,1205
subj_301,83,1367
subj_301,84,1414
subj_301,85,1047
subj_301,86,1033
subj_301,87,914
subj_301,88,1230
subj_301,89,1070
subj_301,90,1281
subj_301,91,1264
subj_301,92,1198
subj_301,93,922
subj_301,94,1089
subj_301,95,1084
subj_301,96,1103
subj_301,97,726
subj_301,98,816
subj_301,99,957
subj_301,100,1070
subj_301,101,1190
subj_301,102,888
subj_301,103,934
subj_301,104,1032
subj_301,105,802
subj_301,106,586
